respondent_id,xyz_vaccine,seasonal_vaccine
27637,0.319730217,0.377655376
27638,0.067821614,0.066699386
27639,0.122980487,0.560243506
27640,0.176066804,0.329837211
27641,0.175660562,0.324831394
27642,0.166599623,0.726052391
27643,0.233693099,0.065250259
27644,0.32743807,0.288669834
27645,0.418455386,0.32078164
27646,0.22443283,0.69342857
27647,0.113811907,0.486322487
27648,0.191823814,0.292901908
27649,0.310548288,0.299944754
27650,0.24884091,0.228577416
27651,0.100626924,0.488475737
27652,0.202010367,0.39000059
27653,0.186968657,0.419139825
27654,0.098910108,0.598968815
27655,0.128726518,0.174485521
27656,0.154417722,0.569993762
27657,0.101948893,0.095737939
27658,0.105961627,0.860872366
27659,0.12028475,0.716192987
27660,0.069512948,0.09807529
27661,0.38764076,0.628543366
27662,0.094584836,0.283173745
27663,0.729625623,0.603768509
27664,0.091208599,0.039294581
27665,0.068049981,0.471148625
27666,0.115573805,0.483214068
27667,0.168467808,0.365353825
27668,0.57250276,0.910760792
27669,0.308234913,0.781059548
27670,0.149899242,0.818268392
27671,0.062113271,0.276874216
27672,0.086125312,0.269046261
27673,0.100981388,0.167017735
27674,0.243500143,0.872756502
27675,0.127089891,0.606998952
27676,0.120064154,0.241026331
27677,0.214637627,0.454610228
27678,0.479087477,0.353708677
27679,0.232144169,0.864795163
27680,0.175447704,0.747861398
27681,0.64740559,0.879883854
27682,0.084876165,0.167988727
27683,0.254239832,0.807954228
27684,0.298439309,0.468863807
27685,0.214902002,0.323166204
27686,0.369451013,0.231161051
27687,0.141021136,0.058622131
27688,0.171988983,0.902515922
27689,0.310114562,0.594659913
27690,0.135618358,0.508006099
27691,0.121098502,0.457458139
27692,0.182435255,0.690583639
27693,0.120189944,0.302159111
27694,0.742514994,0.866708282
27695,0.126543295,0.238900203
27696,0.133398682,0.695195881
27697,0.483375639,0.555779345
27698,0.342341335,0.505695187
27699,0.057752968,0.071965592
27700,0.166853032,0.700501932
27701,0.12656374,0.750755482
27702,0.272787802,0.534747637
27703,0.332867957,0.513871709
27704,0.163846415,0.273734553
27705,0.087767211,0.453715059
27706,0.160646324,0.657375645
27707,0.16136427,0.062360707
27708,0.079415482,0.109961256
27709,0.087478335,0.264374549
27710,0.104146008,0.253441931
27711,0.256015133,0.530610187
27712,0.072286747,0.206310316
27713,0.181318141,0.337812468
27714,0.062484085,0.128213517
27715,0.376518938,0.423021144
27716,0.199869628,0.749469875
27717,0.064317704,0.073933665
27718,0.164529155,0.186565357
27719,0.073465792,0.735777955
27720,0.468063884,0.872660074
27721,0.498413587,0.795863091
27722,0.130021755,0.312895105
27723,0.136423719,0.139613083
27724,0.150748659,0.519230316
27725,0.219673232,0.304493885
27726,0.090368962,0.277978924
27727,0.12711777,0.681613553
27728,0.153780419,0.462181255
27729,0.098821585,0.350941944
27730,0.240754901,0.354104088
27731,0.123342636,0.359699664
27732,0.867556697,0.979161021
27733,0.101280733,0.349918452
27734,0.168035885,0.313128642
27735,0.09003885,0.141451757
27736,0.1148848,0.23587012
27737,0.191483652,0.560592841
27738,0.47094564,0.802808978
27739,0.104629945,0.761440215
27740,0.143701438,0.252906903
27741,0.127000891,0.793994361
27742,0.087148413,0.035669565
27743,0.170850133,0.449808171
27744,0.121259815,0.574695509
27745,0.129208444,0.362104841
27746,0.400074068,0.43410044
27747,0.296475774,0.440347682
27748,0.529908959,0.391649713
27749,0.098858906,0.282672492
27750,0.112484449,0.074228831
27751,0.279184906,0.784851771
27752,0.393399932,0.66972566
27753,0.095506382,0.246195925
27754,0.311637381,0.380508944
27755,0.0895342,0.063391718
27756,0.089861759,0.246872092
27757,0.363145542,0.713633376
27758,0.141645685,0.653028232
27759,0.500780855,0.803917008
27760,0.190588992,0.265561243
27761,0.369623474,0.7401738
27762,0.099325388,0.091979812
27763,0.273018133,0.918766636
27764,0.071713962,0.624067747
27765,0.200979098,0.410523433
27766,0.144840149,0.434987977
27767,0.17122044,0.297474248
27768,0.100146598,0.304183841
27769,0.588730271,0.56693417
27770,0.153205729,0.736294136
27771,0.762700908,0.825294874
27772,0.148930359,0.93574281
27773,0.255762768,0.33360995
27774,0.063972502,0.686638495
27775,0.103759091,0.330139171
27776,0.485123278,0.809244701
27777,0.104867785,0.369683485
27778,0.118478416,0.041639434
27779,0.091036715,0.241695735
27780,0.187421483,0.875252722
27781,0.158395462,0.787106215
27782,0.130503566,0.277689802
27783,0.314649552,0.650753183
27784,0.095748543,0.128115809
27785,0.104441478,0.415558111
27786,0.094737465,0.145600951
27787,0.17101268,0.5962438
27788,0.185298081,0.183385951
27789,0.115337835,0.307531467
27790,0.09703025,0.167264154
27791,0.170710826,0.456131684
27792,0.228297847,0.950080105
27793,0.106829867,0.145708229
27794,0.211160896,0.772285697
27795,0.096501467,0.652668428
27796,0.102705024,0.489132356
27797,0.087873229,0.794451026
27798,0.19531362,0.431978435
27799,0.144975932,0.219826466
27800,0.323848509,0.432104374
27801,0.312984902,0.444131536
27802,0.211601267,0.250969716
27803,0.249054796,0.083010923
27804,0.47764603,0.743359991
27805,0.464344017,0.575498791
27806,0.641999623,0.908021703
27807,0.499746497,0.544950982
27808,0.085922713,0.278042861
27809,0.092312676,0.70022265
27810,0.115187715,0.551225218
27811,0.2324877,0.371680123
27812,0.502671072,0.602423668
27813,0.238824099,0.407178134
27814,0.088138428,0.393989868
27815,0.099373567,0.695820934
27816,0.107241722,0.644677631
27817,0.099466102,0.131576382
27818,0.156842638,0.750006374
27819,0.312912764,0.27039081
27820,0.083485875,0.14496738
27821,0.103607592,0.527202177
27822,0.094732593,0.050445193
27823,0.158216945,0.379453706
27824,0.178405364,0.760237691
27825,0.32966287,0.329103815
27826,0.202694833,0.966192971
27827,0.538421811,0.822470621
27828,0.593792345,0.532247843
27829,0.161531141,0.613712001
27830,0.13223358,0.323461981
27831,0.274299893,0.192530144
27832,0.140778442,0.899531437
27833,0.320463476,0.571421496
27834,0.147735484,0.353858963
27835,0.079328267,0.090181825
27836,0.131156309,0.857118776
27837,0.09570267,0.104193922
27838,0.198219714,0.818601752
27839,0.28605244,0.635148754
27840,0.343793737,0.381834018
27841,0.129075766,0.230772497
27842,0.079964256,0.244053538
27843,0.313120731,0.763368688
27844,0.15258806,0.702545657
27845,0.231341906,0.748099974
27846,0.117308716,0.15404958
27847,0.398835453,0.49508131
27848,0.185527211,0.390875903
27849,0.158678944,0.502187579
27850,0.103703648,0.463334921
27851,0.117511924,0.132694992
27852,0.141383315,0.705597366
27853,0.067003619,0.14126792
27854,0.461676218,0.540859208
27855,0.126558647,0.520115397
27856,0.164879443,0.459493688
27857,0.121898899,0.662196783
27858,0.193344238,0.673014475
27859,0.234068415,0.458579386
27860,0.069587891,0.304095318
27861,0.483509061,0.652350889
27862,0.440520575,0.360395249
27863,0.118139295,0.19079377
27864,0.066177182,0.045301284
27865,0.169763124,0.89800615
27866,0.739451048,0.543862953
27867,0.662521918,0.645710264
27868,0.089699609,0.210278374
27869,0.260452168,0.332410605
27870,0.081741358,0.020428183
27871,0.10408723,0.668468141
27872,0.212872056,0.580382602
27873,0.379683159,0.774572154
27874,0.080804951,0.166647037
27875,0.04363641,0.032769795
27876,0.092488483,0.18967201
27877,0.065886161,0.354896752
27878,0.552307741,0.89294007
27879,0.159902694,0.719986658
27880,0.215122848,0.498803813
27881,0.603138424,0.832998787
27882,0.364430657,0.720825018
27883,0.479924158,0.872361934
27884,0.122892575,0.353770241
27885,0.147261707,0.324917075
27886,0.073522241,0.149409399
27887,0.080766897,0.23853396
27888,0.147991782,0.555391899
27889,0.365012041,0.401659498
27890,0.068863964,0.088583328
27891,0.328689414,0.703686716
27892,0.043973627,0.168105415
27893,0.096074023,0.109056167
27894,0.09646438,0.151967502
27895,0.3222478,0.536018337
27896,0.103277229,0.547910122
27897,0.10050454,0.311499428
27898,0.397815182,0.404262117
27899,0.508243767,0.955126809
27900,0.134546234,0.169085159
27901,0.444178598,0.541458452
27902,0.063125487,0.147002748
27903,0.073937462,0.056416926
27904,0.129319317,0.11603645
27905,0.080798695,0.185388147
27906,0.495918752,0.935419382
27907,0.327333915,0.291222259
27908,0.198576922,0.507186543
27909,0.152982298,0.544888458
27910,0.676096162,0.929728469
27911,0.394574352,0.574466331
27912,0.082455908,0.151256658
27913,0.08761914,0.809883836
27914,0.057253808,0.262216026
27915,0.137378939,0.498119335
27916,0.508178143,0.33976344
27917,0.076580778,0.258704955
27918,0.258902155,0.895187992
27919,0.394229933,0.661251738
27920,0.298886889,0.599229658
27921,0.141733454,0.803938551
27922,0.519434483,0.772643725
27923,0.123833814,0.593819408
27924,0.150169873,0.508173983
27925,0.051955024,0.086885098
27926,0.096362844,0.21902187
27927,0.066862281,0.39741281
27928,0.174559506,0.507782511
27929,0.167589359,0.400317564
27930,0.132927229,0.090510714
27931,0.105179208,0.521075321
27932,0.166030403,0.158938606
27933,0.129264058,0.772879172
27934,0.078718962,0.205047188
27935,0.389797225,0.773084059
27936,0.059418817,0.102080586
27937,0.072738684,0.149245379
27938,0.359270451,0.745400701
27939,0.285992591,0.330894635
27940,0.089406155,0.215838079
27941,0.14413417,0.921834779
27942,0.073433505,0.242912869
27943,0.309813992,0.583453191
27944,0.27548484,0.783683084
27945,0.171626003,0.854369973
27946,0.196396841,0.350102316
27947,0.224073457,0.917356232
27948,0.203686115,0.832418445
27949,0.698545496,0.82594999
27950,0.070053039,0.710149239
27951,0.297015836,0.47729217
27952,0.092286858,0.093814988
27953,0.131733307,0.504678757
27954,0.069954593,0.420265874
27955,0.134053771,0.850372269
27956,0.541710381,0.956032641
27957,0.142897753,0.907768371
27958,0.115481429,0.522359263
27959,0.145034094,0.246727626
27960,0.060269779,0.317786474
27961,0.112436852,0.456989205
27962,0.133878296,0.411324552
27963,0.171609499,0.272435079
27964,0.554299394,0.384876293
27965,0.349873669,0.887565015
27966,0.189883328,0.539433465
27967,0.163184778,0.17488645
27968,0.064670315,0.129694207
27969,0.268890709,0.948693965
27970,0.174127603,0.430863904
27971,0.147295697,0.829511322
27972,0.171714773,0.476494636
27973,0.156345882,0.531763595
27974,0.108371566,0.8292689
27975,0.08024402,0.101138159
27976,0.176705569,0.431214862
27977,0.055078423,0.056657798
27978,0.098417381,0.584359549
27979,0.542296902,0.785091454
27980,0.117429765,0.183949847
27981,0.106992798,0.169570692
27982,0.064119531,0.103897409
27983,0.088237218,0.543463353
27984,0.178093034,0.822707593
27985,0.465614164,0.789253301
27986,0.6819377,0.80764968
27987,0.058109431,0.057748948
27988,0.422292735,0.681906426
27989,0.112912271,0.576021257
27990,0.1300053,0.911712066
27991,0.697701323,0.530753986
27992,0.080829932,0.154071918
27993,0.69561222,0.848267075
27994,0.13201669,0.617211025
27995,0.097062298,0.251787933
27996,0.12306636,0.618680529
27997,0.093691419,0.897306164
27998,0.09762542,0.20860906
27999,0.115294259,0.312026162
28000,0.241610564,0.691503226
28001,0.102972677,0.163761755
28002,0.098416191,0.293107493
28003,0.052871096,0.072170913
28004,0.061595683,0.163627637
28005,0.64326268,0.907581023
28006,0.093332485,0.167666841
28007,0.122285439,0.370927214
28008,0.152633068,0.654362649
28009,0.062471604,0.043376115
28010,0.085220456,0.222386201
28011,0.250574103,0.966228553
28012,0.14397987,0.781195132
28013,0.474714136,0.947692508
28014,0.148946708,0.279794565
28015,0.093525427,0.109488623
28016,0.209477718,0.842322886
28017,0.350424542,0.803532405
28018,0.346004186,0.592086956
28019,0.156016118,0.63954142
28020,0.789644109,0.907728566
28021,0.135087114,0.403403986
28022,0.087265932,0.176846706
28023,0.094661732,0.160263699
28024,0.523704304,0.689518932
28025,0.057709241,0.183087652
28026,0.093667276,0.33323939
28027,0.159693605,0.620103249
28028,0.203219286,0.394675129
28029,0.09947056,0.135557955
28030,0.254865853,0.486351088
28031,0.707178379,0.485142291
28032,0.108104518,0.329855115
28033,0.31197379,0.301242198
28034,0.290042008,0.072965539
28035,0.096995994,0.13829781
28036,0.092942722,0.830737168
28037,0.142256281,0.271727359
28038,0.056219995,0.230215303
28039,0.384000983,0.56721034
28040,0.052888977,0.371906874
28041,0.105171787,0.499467488
28042,0.102279571,0.262350363
28043,0.255325068,0.766888856
28044,0.410844597,0.495063772
28045,0.415384268,0.923626503
28046,0.133830232,0.366839395
28047,0.159973014,0.518635566
28048,0.200745619,0.775465563
28049,0.303774179,0.477318726
28050,0.139799292,0.645528507
28051,0.686237845,0.889418731
28052,0.090318142,0.238985489
28053,0.076074068,0.104597952
28054,0.124006021,0.173696269
28055,0.565876683,0.628798765
28056,0.117023544,0.586074558
28057,0.149490766,0.312877279
28058,0.364505885,0.621906972
28059,0.200206037,0.786707455
28060,0.554287437,0.841566607
28061,0.079222836,0.204957143
28062,0.155128866,0.405270709
28063,0.524347902,0.695797488
28064,0.133603652,0.190448538
28065,0.1344661,0.35811715
28066,0.080910415,0.080784641
28067,0.097932968,0.497183046
28068,0.072729739,0.054687829
28069,0.245421231,0.423168787
28070,0.052187968,0.05483313
28071,0.493054507,0.843506629
28072,0.26571371,0.173757066
28073,0.090574407,0.193233623
28074,0.082723016,0.226860086
28075,0.081817685,0.204819162
28076,0.086516211,0.11528042
28077,0.071858226,0.158898262
28078,0.493851543,0.810626593
28079,0.183686497,0.85529338
28080,0.1494496,0.334034681
28081,0.597913858,0.872937301
28082,0.166050357,0.570651054
28083,0.435533627,0.763459874
28084,0.180798375,0.316274648
28085,0.129167185,0.187174693
28086,0.065706495,0.218532747
28087,0.084224772,0.847005313
28088,0.119322706,0.606808754
28089,0.153834231,0.3851745
28090,0.138867549,0.671017605
28091,0.16877821,0.453669303
28092,0.743056405,0.49286406
28093,0.249209685,0.388478382
28094,0.443306933,0.632721641
28095,0.118843429,0.48329205
28096,0.142259073,0.346727356
28097,0.253432845,0.731843201
28098,0.162452933,0.123763675
28099,0.054105415,0.09942826
28100,0.1130517,0.208976428
28101,0.123425172,0.163524124
28102,0.427107789,0.306887778
28103,0.159956878,0.622528962
28104,0.184978306,0.676129541
28105,0.100400617,0.24829218
28106,0.273621874,0.70887651
28107,0.10034688,0.29634973
28108,0.125529719,0.694827097
28109,0.090628696,0.099930444
28110,0.21123672,0.874844128
28111,0.21335434,0.94001074
28112,0.189846622,0.606468965
28113,0.552382524,0.837102032
28114,0.079556331,0.104348971
28115,0.13722137,0.659732154
28116,0.184499101,0.661765437
28117,0.155178311,0.606767651
28118,0.109037928,0.265161422
28119,0.179224759,0.717065703
28120,0.132987926,0.353980049
28121,0.164403456,0.426591713
28122,0.340097156,0.566634931
28123,0.701630607,0.862223354
28124,0.444718553,0.632903793
28125,0.125852724,0.133040595
28126,0.372394626,0.843611469
28127,0.314460248,0.721857618
28128,0.088239023,0.109407237
28129,0.122416854,0.535367958
28130,0.123937267,0.308495108
28131,0.098742495,0.322772537
28132,0.087768336,0.169560448
28133,0.424995158,0.949371345
28134,0.097612172,0.387926148
28135,0.113000329,0.222652546
28136,0.126933243,0.455782306
28137,0.11563113,0.28531319
28138,0.188209885,0.494270173
28139,0.355236086,0.969751583
28140,0.145078006,0.356869835
28141,0.05816511,0.214126177
28142,0.096263312,0.066124682
28143,0.110933586,0.258124038
28144,0.119839992,0.718409706
28145,0.492403529,0.890767214
28146,0.30753282,0.360777582
28147,0.302296606,0.253931961
28148,0.374384119,0.734188432
28149,0.09473564,0.608155512
28150,0.81132963,0.839672478
28151,0.119507001,0.614573059
28152,0.116922691,0.806850329
28153,0.219164119,0.216208837
28154,0.146820765,0.267061828
28155,0.192650713,0.738291105
28156,0.073150063,0.086218108
28157,0.208017959,0.487606134
28158,0.190566202,0.854448509
28159,0.159137239,0.888795131
28160,0.279633267,0.365026829
28161,0.25753178,0.410482773
28162,0.292942209,0.411232647
28163,0.28525067,0.415882424
28164,0.077805651,0.308936759
28165,0.120826011,0.388418183
28166,0.167987312,0.690902249
28167,0.132040539,0.640953416
